red_id,Timestamp,datum,sesija_id,epizoda_id,Room_Occupancy_Count,skup
5495,2017-12-25 10:50:45,2017-12-25,6,28,0,test
5496,2017-12-25 10:51:15,2017-12-25,6,28,0,test
5497,2017-12-25 10:51:46,2017-12-25,6,28,0,test
5498,2017-12-25 10:52:17,2017-12-25,6,28,0,test
5499,2017-12-25 10:52:47,2017-12-25,6,28,0,test
5500,2017-12-25 10:53:18,2017-12-25,6,28,0,test
5501,2017-12-25 10:53:49,2017-12-25,6,28,0,test
5502,2017-12-25 10:54:19,2017-12-25,6,28,0,test
5503,2017-12-25 10:54:50,2017-12-25,6,28,0,test
5504,2017-12-25 10:55:20,2017-12-25,6,28,0,test
5505,2017-12-25 10:55:51,2017-12-25,6,28,0,test
5506,2017-12-25 10:56:22,2017-12-25,6,28,0,test
5507,2017-12-25 10:56:52,2017-12-25,6,28,0,test
5508,2017-12-25 10:57:23,2017-12-25,6,28,0,test
5509,2017-12-25 10:57:54,2017-12-25,6,28,0,test
5510,2017-12-25 10:58:24,2017-12-25,6,28,0,test
5511,2017-12-25 10:58:55,2017-12-25,6,28,0,test
5512,2017-12-25 10:59:26,2017-12-25,6,28,0,test
5513,2017-12-25 10:59:56,2017-12-25,6,28,0,test
5514,2017-12-25 11:00:27,2017-12-25,6,28,0,test
5515,2017-12-25 11:00:57,2017-12-25,6,28,0,test
5516,2017-12-25 11:01:28,2017-12-25,6,28,0,test
5517,2017-12-25 11:01:59,2017-12-25,6,28,0,test
5518,2017-12-25 11:02:29,2017-12-25,6,28,0,test
5519,2017-12-25 11:03:00,2017-12-25,6,28,0,test
5520,2017-12-25 11:03:31,2017-12-25,6,28,0,test
5521,2017-12-25 11:04:01,2017-12-25,6,28,0,test
5522,2017-12-25 11:04:32,2017-12-25,6,28,0,test
5523,2017-12-25 11:05:03,2017-12-25,6,28,0,test
5524,2017-12-25 11:05:33,2017-12-25,6,28,0,test
5525,2017-12-25 11:06:04,2017-12-25,6,28,0,test
5526,2017-12-25 11:06:34,2017-12-25,6,28,0,test
5527,2017-12-25 11:07:05,2017-12-25,6,28,0,test
5528,2017-12-25 11:07:36,2017-12-25,6,28,0,test
5529,2017-12-25 11:08:06,2017-12-25,6,28,0,test
5530,2017-12-25 11:08:37,2017-12-25,6,28,0,test
5531,2017-12-25 11:09:08,2017-12-25,6,28,0,test
5532,2017-12-25 11:09:38,2017-12-25,6,28,0,test
5533,2017-12-25 11:10:09,2017-12-25,6,28,0,test
5534,2017-12-25 11:10:40,2017-12-25,6,28,0,test
5535,2017-12-25 11:11:10,2017-12-25,6,28,0,test
5536,2017-12-25 11:11:41,2017-12-25,6,28,0,test
5537,2017-12-25 11:12:11,2017-12-25,6,28,0,test
5538,2017-12-25 11:12:42,2017-12-25,6,28,0,test
5539,2017-12-25 11:13:13,2017-12-25,6,28,0,test
5540,2017-12-25 11:13:43,2017-12-25,6,28,0,test
5541,2017-12-25 11:14:14,2017-12-25,6,28,0,test
5542,2017-12-25 11:14:45,2017-12-25,6,28,0,test
5543,2017-12-25 11:15:15,2017-12-25,6,28,0,test
5544,2017-12-25 11:15:46,2017-12-25,6,28,0,test
5545,2017-12-25 11:16:17,2017-12-25,6,28,0,test
5546,2017-12-25 11:16:47,2017-12-25,6,28,0,test
5547,2017-12-25 11:17:18,2017-12-25,6,28,0,test
5548,2017-12-25 11:17:48,2017-12-25,6,28,0,test
5549,2017-12-25 11:18:19,2017-12-25,6,28,0,test
5550,2017-12-25 11:18:50,2017-12-25,6,28,0,test
5551,2017-12-25 11:19:20,2017-12-25,6,28,0,test
5552,2017-12-25 11:19:51,2017-12-25,6,28,0,test
5553,2017-12-25 11:20:22,2017-12-25,6,28,0,test
5554,2017-12-25 11:20:52,2017-12-25,6,28,0,test
5555,2017-12-25 11:21:23,2017-12-25,6,28,0,test
5556,2017-12-25 11:21:53,2017-12-25,6,28,0,test
5557,2017-12-25 11:22:24,2017-12-25,6,28,0,test
5558,2017-12-25 11:22:55,2017-12-25,6,28,0,test
5559,2017-12-25 11:23:25,2017-12-25,6,28,0,test
5560,2017-12-25 11:23:56,2017-12-25,6,28,0,test
5561,2017-12-25 11:24:27,2017-12-25,6,28,0,test
5562,2017-12-25 11:24:57,2017-12-25,6,28,0,test
5563,2017-12-25 11:25:28,2017-12-25,6,28,0,test
5564,2017-12-25 11:25:59,2017-12-25,6,28,0,test
5565,2017-12-25 11:26:29,2017-12-25,6,28,0,test
5566,2017-12-25 11:27:00,2017-12-25,6,28,0,test
5567,2017-12-25 11:27:30,2017-12-25,6,28,0,test
5568,2017-12-25 11:28:01,2017-12-25,6,28,0,test
5569,2017-12-25 11:28:32,2017-12-25,6,28,0,test
5570,2017-12-25 11:29:02,2017-12-25,6,28,0,test
5571,2017-12-25 11:29:33,2017-12-25,6,28,0,test
5572,2017-12-25 11:30:04,2017-12-25,6,28,0,test
5573,2017-12-25 11:30:34,2017-12-25,6,28,0,test
5574,2017-12-25 11:31:05,2017-12-25,6,28,0,test
5575,2017-12-25 11:31:36,2017-12-25,6,28,0,test
5576,2017-12-25 11:32:06,2017-12-25,6,28,0,test
5577,2017-12-25 11:32:37,2017-12-25,6,28,0,test
5578,2017-12-25 11:33:07,2017-12-25,6,28,0,test
5579,2017-12-25 11:33:38,2017-12-25,6,28,0,test
5580,2017-12-25 11:34:09,2017-12-25,6,28,0,test
5581,2017-12-25 11:34:39,2017-12-25,6,28,0,test
5582,2017-12-25 11:35:10,2017-12-25,6,28,0,test
5583,2017-12-25 11:35:41,2017-12-25,6,28,0,test
5584,2017-12-25 11:36:11,2017-12-25,6,28,0,test
5585,2017-12-25 11:36:42,2017-12-25,6,28,0,test
5586,2017-12-25 11:37:13,2017-12-25,6,28,0,test
5587,2017-12-25 11:37:43,2017-12-25,6,28,0,test
5588,2017-12-25 11:38:14,2017-12-25,6,28,0,test
5589,2017-12-25 11:39:15,2017-12-25,6,28,0,test
5590,2017-12-25 11:39:46,2017-12-25,6,28,0,test
5591,2017-12-25 11:40:16,2017-12-25,6,28,0,test
5592,2017-12-25 11:40:47,2017-12-25,6,28,0,test
5593,2017-12-25 11:41:18,2017-12-25,6,28,0,test
5594,2017-12-25 11:41:48,2017-12-25,6,28,0,test
5595,2017-12-25 11:42:19,2017-12-25,6,28,0,test
5596,2017-12-25 11:42:50,2017-12-25,6,28,0,test
5597,2017-12-25 11:43:20,2017-12-25,6,28,0,test
5598,2017-12-25 11:43:51,2017-12-25,6,28,0,test
5599,2017-12-25 11:44:21,2017-12-25,6,28,0,test
5600,2017-12-25 11:44:52,2017-12-25,6,28,0,test
5601,2017-12-25 11:45:23,2017-12-25,6,28,0,test
5602,2017-12-25 11:45:53,2017-12-25,6,28,0,test
5603,2017-12-25 11:46:24,2017-12-25,6,28,0,test
5604,2017-12-25 11:46:55,2017-12-25,6,28,0,test
5605,2017-12-25 11:47:25,2017-12-25,6,28,0,test
5606,2017-12-25 11:47:56,2017-12-25,6,28,0,test
5607,2017-12-25 11:48:27,2017-12-25,6,28,0,test
5608,2017-12-25 11:48:57,2017-12-25,6,28,0,test
5609,2017-12-25 11:49:28,2017-12-25,6,28,0,test
5610,2017-12-25 11:49:58,2017-12-25,6,28,0,test
5611,2017-12-25 11:50:29,2017-12-25,6,28,0,test
5612,2017-12-25 11:51:00,2017-12-25,6,28,0,test
5613,2017-12-25 11:51:30,2017-12-25,6,28,0,test
5614,2017-12-25 11:52:01,2017-12-25,6,28,0,test
5615,2017-12-25 11:52:32,2017-12-25,6,28,0,test
5616,2017-12-25 11:53:02,2017-12-25,6,28,0,test
5617,2017-12-25 11:53:33,2017-12-25,6,28,0,test
5618,2017-12-25 11:54:04,2017-12-25,6,28,0,test
5619,2017-12-25 11:54:34,2017-12-25,6,28,0,test
5620,2017-12-25 11:55:05,2017-12-25,6,28,0,test
5621,2017-12-25 11:56:06,2017-12-25,6,28,0,test
5622,2017-12-25 11:56:37,2017-12-25,6,28,0,test
5623,2017-12-25 11:57:07,2017-12-25,6,28,0,test
5624,2017-12-25 11:57:38,2017-12-25,6,28,0,test
5625,2017-12-25 11:58:09,2017-12-25,6,28,0,test
5626,2017-12-25 11:58:39,2017-12-25,6,28,0,test
5627,2017-12-25 11:59:10,2017-12-25,6,28,0,test
5628,2017-12-25 11:59:40,2017-12-25,6,28,0,test
5629,2017-12-25 12:00:11,2017-12-25,6,28,0,test
5630,2017-12-25 12:00:42,2017-12-25,6,28,0,test
5631,2017-12-25 12:01:12,2017-12-25,6,28,0,test
5632,2017-12-25 12:01:43,2017-12-25,6,28,0,test
5633,2017-12-25 12:02:14,2017-12-25,6,28,0,test
5634,2017-12-25 12:02:44,2017-12-25,6,28,0,test
5635,2017-12-25 12:03:15,2017-12-25,6,28,0,test
5636,2017-12-25 12:03:46,2017-12-25,6,28,0,test
5637,2017-12-25 12:04:16,2017-12-25,6,28,0,test
5638,2017-12-25 12:04:47,2017-12-25,6,28,0,test
5639,2017-12-25 12:05:17,2017-12-25,6,28,0,test
5640,2017-12-25 12:05:48,2017-12-25,6,28,0,test
5641,2017-12-25 12:06:19,2017-12-25,6,28,0,test
5642,2017-12-25 12:06:49,2017-12-25,6,28,0,test
5643,2017-12-25 12:07:20,2017-12-25,6,28,0,test
5644,2017-12-25 12:07:51,2017-12-25,6,28,0,test
5645,2017-12-25 12:08:21,2017-12-25,6,28,0,test
5646,2017-12-25 12:08:52,2017-12-25,6,28,0,test
5647,2017-12-25 12:09:23,2017-12-25,6,28,0,test
5648,2017-12-25 12:09:53,2017-12-25,6,28,0,test
5649,2017-12-25 12:10:24,2017-12-25,6,28,0,test
5650,2017-12-25 12:10:54,2017-12-25,6,28,0,test
5651,2017-12-25 12:11:25,2017-12-25,6,28,0,test
5652,2017-12-25 12:11:56,2017-12-25,6,28,0,test
5653,2017-12-25 12:12:26,2017-12-25,6,28,0,test
5654,2017-12-25 12:12:57,2017-12-25,6,28,0,test
5655,2017-12-25 12:13:28,2017-12-25,6,28,0,test
5656,2017-12-25 12:13:58,2017-12-25,6,28,0,test
5657,2017-12-25 12:14:29,2017-12-25,6,28,0,test
5658,2017-12-25 12:15:00,2017-12-25,6,28,0,test
5659,2017-12-25 12:15:30,2017-12-25,6,28,0,test
5660,2017-12-25 12:16:01,2017-12-25,6,28,0,test
5661,2017-12-25 12:16:31,2017-12-25,6,28,0,test
5662,2017-12-25 12:17:02,2017-12-25,6,28,0,test
5663,2017-12-25 12:17:33,2017-12-25,6,28,0,test
5664,2017-12-25 12:18:03,2017-12-25,6,28,0,test
5665,2017-12-25 12:18:34,2017-12-25,6,28,0,test
5666,2017-12-25 12:19:05,2017-12-25,6,28,0,test
5667,2017-12-25 12:19:35,2017-12-25,6,28,0,test
5668,2017-12-25 12:20:06,2017-12-25,6,28,0,test
5669,2017-12-25 12:20:37,2017-12-25,6,28,0,test
5670,2017-12-25 12:21:07,2017-12-25,6,28,0,test
5671,2017-12-25 12:21:38,2017-12-25,6,28,0,test
5672,2017-12-25 12:22:08,2017-12-25,6,28,0,test
5673,2017-12-25 12:22:39,2017-12-25,6,28,0,test
5674,2017-12-25 12:23:10,2017-12-25,6,28,0,test
5675,2017-12-25 12:23:40,2017-12-25,6,28,0,test
5676,2017-12-25 12:24:11,2017-12-25,6,28,0,test
5677,2017-12-25 12:24:42,2017-12-25,6,28,0,test
5678,2017-12-25 12:25:12,2017-12-25,6,28,0,test
5679,2017-12-25 12:25:43,2017-12-25,6,28,0,test
5680,2017-12-25 12:26:14,2017-12-25,6,28,0,test
5681,2017-12-25 12:26:44,2017-12-25,6,28,0,test
5682,2017-12-25 12:27:15,2017-12-25,6,28,0,test
5683,2017-12-25 12:27:45,2017-12-25,6,28,0,test
5684,2017-12-25 12:28:16,2017-12-25,6,28,0,test
5685,2017-12-25 12:28:47,2017-12-25,6,28,0,test
5686,2017-12-25 12:29:17,2017-12-25,6,28,0,test
5687,2017-12-25 12:29:48,2017-12-25,6,28,0,test
5688,2017-12-25 12:30:19,2017-12-25,6,28,0,test
5689,2017-12-25 12:30:49,2017-12-25,6,28,0,test
5690,2017-12-25 12:31:20,2017-12-25,6,28,0,test
5691,2017-12-25 12:31:51,2017-12-25,6,28,0,test
5692,2017-12-25 12:32:21,2017-12-25,6,28,0,test
5693,2017-12-25 12:32:52,2017-12-25,6,28,0,test
5694,2017-12-25 12:33:22,2017-12-25,6,28,0,test
5695,2017-12-25 12:33:53,2017-12-25,6,28,0,test
5696,2017-12-25 12:34:24,2017-12-25,6,28,0,test
5697,2017-12-25 12:34:54,2017-12-25,6,28,0,test
5698,2017-12-25 12:35:25,2017-12-25,6,28,0,test
5699,2017-12-25 12:35:56,2017-12-25,6,28,0,test
5700,2017-12-25 12:36:57,2017-12-25,6,28,0,test
5701,2017-12-25 12:37:28,2017-12-25,6,28,0,test
5702,2017-12-25 12:37:58,2017-12-25,6,28,0,test
5703,2017-12-25 12:38:29,2017-12-25,6,28,0,test
5704,2017-12-25 12:38:59,2017-12-25,6,28,0,test
5705,2017-12-25 12:39:30,2017-12-25,6,28,0,test
5706,2017-12-25 12:40:01,2017-12-25,6,28,0,test
5707,2017-12-25 12:40:31,2017-12-25,6,28,0,test
5708,2017-12-25 12:41:02,2017-12-25,6,28,0,test
5709,2017-12-25 12:41:33,2017-12-25,6,28,0,test
5710,2017-12-25 12:42:03,2017-12-25,6,28,0,test
5711,2017-12-25 12:42:34,2017-12-25,6,28,0,test
5712,2017-12-25 12:43:04,2017-12-25,6,28,0,test
5713,2017-12-25 12:43:35,2017-12-25,6,28,0,test
5714,2017-12-25 12:44:06,2017-12-25,6,28,0,test
5715,2017-12-25 12:44:36,2017-12-25,6,28,0,test
5716,2017-12-25 12:45:07,2017-12-25,6,28,0,test
5717,2017-12-25 12:45:38,2017-12-25,6,28,0,test
5718,2017-12-25 12:46:08,2017-12-25,6,28,0,test
5719,2017-12-25 12:46:39,2017-12-25,6,28,0,test
5720,2017-12-25 12:47:10,2017-12-25,6,28,0,test
5721,2017-12-25 12:47:40,2017-12-25,6,28,0,test
5722,2017-12-25 12:48:11,2017-12-25,6,28,0,test
5723,2017-12-25 12:48:41,2017-12-25,6,28,0,test
5724,2017-12-25 12:49:12,2017-12-25,6,28,0,test
5725,2017-12-25 12:49:43,2017-12-25,6,28,0,test
5726,2017-12-25 12:50:13,2017-12-25,6,28,0,test
5727,2017-12-25 12:50:44,2017-12-25,6,28,0,test
5728,2017-12-25 12:51:15,2017-12-25,6,28,0,test
5729,2017-12-25 12:51:45,2017-12-25,6,28,0,test
5730,2017-12-25 12:52:16,2017-12-25,6,28,0,test
5731,2017-12-25 12:52:47,2017-12-25,6,28,0,test
5732,2017-12-25 12:53:17,2017-12-25,6,28,0,test
5733,2017-12-25 12:53:48,2017-12-25,6,28,0,test
5734,2017-12-25 12:54:18,2017-12-25,6,28,0,test
5735,2017-12-25 12:54:49,2017-12-25,6,28,0,test
5736,2017-12-25 12:55:20,2017-12-25,6,28,0,test
5737,2017-12-25 12:55:50,2017-12-25,6,28,0,test
5738,2017-12-25 12:56:21,2017-12-25,6,28,0,test
5739,2017-12-25 12:56:52,2017-12-25,6,28,0,test
5740,2017-12-25 12:57:22,2017-12-25,6,28,0,test
5741,2017-12-25 12:57:53,2017-12-25,6,28,0,test
5742,2017-12-25 12:58:24,2017-12-25,6,28,0,test
5743,2017-12-25 12:58:54,2017-12-25,6,28,0,test
5744,2017-12-25 12:59:25,2017-12-25,6,28,0,test
5745,2017-12-25 12:59:55,2017-12-25,6,28,0,test
5746,2017-12-25 13:00:26,2017-12-25,6,28,0,test
5747,2017-12-25 13:00:57,2017-12-25,6,28,0,test
5748,2017-12-25 13:01:27,2017-12-25,6,28,0,test
5749,2017-12-25 13:01:58,2017-12-25,6,28,0,test
5750,2017-12-25 13:02:29,2017-12-25,6,28,0,test
5751,2017-12-25 13:02:59,2017-12-25,6,28,0,test
5752,2017-12-25 13:03:30,2017-12-25,6,28,0,test
5753,2017-12-25 13:04:01,2017-12-25,6,28,0,test
5754,2017-12-25 13:04:31,2017-12-25,6,28,0,test
5755,2017-12-25 13:05:02,2017-12-25,6,28,0,test
5756,2017-12-25 13:05:32,2017-12-25,6,28,0,test
5757,2017-12-25 13:06:03,2017-12-25,6,28,0,test
5758,2017-12-25 13:06:34,2017-12-25,6,28,0,test
5759,2017-12-25 13:07:04,2017-12-25,6,28,0,test
5760,2017-12-25 13:07:35,2017-12-25,6,28,0,test
5761,2017-12-25 13:08:06,2017-12-25,6,28,0,test
5762,2017-12-25 13:08:36,2017-12-25,6,28,0,test
5763,2017-12-25 13:09:07,2017-12-25,6,28,0,test
5764,2017-12-25 13:09:38,2017-12-25,6,28,0,test
5765,2017-12-25 13:10:08,2017-12-25,6,28,0,test
5766,2017-12-25 13:10:39,2017-12-25,6,28,0,test
5767,2017-12-25 13:11:09,2017-12-25,6,28,0,test
5768,2017-12-25 13:11:40,2017-12-25,6,28,0,test
5769,2017-12-25 13:12:11,2017-12-25,6,28,0,test
5770,2017-12-25 13:12:41,2017-12-25,6,28,0,test
5771,2017-12-25 13:13:12,2017-12-25,6,28,0,test
5772,2017-12-25 13:13:43,2017-12-25,6,28,0,test
5773,2017-12-25 13:14:13,2017-12-25,6,28,0,test
5774,2017-12-25 13:14:44,2017-12-25,6,28,0,test
5775,2017-12-25 13:15:14,2017-12-25,6,28,0,test
5776,2017-12-25 13:15:45,2017-12-25,6,28,0,test
5777,2017-12-25 13:16:16,2017-12-25,6,28,0,test
5778,2017-12-25 13:16:46,2017-12-25,6,28,0,test
5779,2017-12-25 13:17:17,2017-12-25,6,28,0,test
5780,2017-12-25 13:17:48,2017-12-25,6,28,0,test
5781,2017-12-25 13:18:18,2017-12-25,6,28,0,test
5782,2017-12-25 13:18:49,2017-12-25,6,28,0,test
5783,2017-12-25 13:19:20,2017-12-25,6,28,0,test
5784,2017-12-25 13:19:50,2017-12-25,6,28,0,test
5785,2017-12-25 13:20:21,2017-12-25,6,28,0,test
5786,2017-12-25 13:20:51,2017-12-25,6,28,0,test
5787,2017-12-25 13:21:22,2017-12-25,6,28,0,test
5788,2017-12-25 13:21:53,2017-12-25,6,28,0,test
5789,2017-12-25 13:22:23,2017-12-25,6,28,0,test
5790,2017-12-25 13:22:54,2017-12-25,6,28,0,test
5791,2017-12-25 13:23:25,2017-12-25,6,28,0,test
5792,2017-12-25 13:23:55,2017-12-25,6,28,0,test
5793,2017-12-25 13:24:26,2017-12-25,6,28,0,test
5794,2017-12-25 13:24:57,2017-12-25,6,28,0,test
5795,2017-12-25 13:25:27,2017-12-25,6,28,0,test
5796,2017-12-25 13:25:58,2017-12-25,6,28,0,test
5797,2017-12-25 13:26:28,2017-12-25,6,28,0,test
5798,2017-12-25 13:26:59,2017-12-25,6,28,0,test
5799,2017-12-25 13:27:30,2017-12-25,6,28,0,test
5800,2017-12-25 13:28:00,2017-12-25,6,28,0,test
5801,2017-12-25 13:28:31,2017-12-25,6,28,0,test
5802,2017-12-25 13:29:02,2017-12-25,6,28,0,test
5803,2017-12-25 13:29:32,2017-12-25,6,28,0,test
5804,2017-12-25 13:30:03,2017-12-25,6,28,0,test
5805,2017-12-25 13:30:34,2017-12-25,6,28,0,test
5806,2017-12-25 13:31:04,2017-12-25,6,28,0,test
5807,2017-12-25 13:31:35,2017-12-25,6,28,0,test
5808,2017-12-25 13:32:36,2017-12-25,6,28,0,test
5809,2017-12-25 13:33:07,2017-12-25,6,28,0,test
5810,2017-12-25 13:33:37,2017-12-25,6,28,0,test
5811,2017-12-25 13:34:08,2017-12-25,6,28,0,test
5812,2017-12-25 13:34:39,2017-12-25,6,28,0,test
5813,2017-12-25 13:35:09,2017-12-25,6,28,0,test
5814,2017-12-25 13:35:40,2017-12-25,6,28,0,test
5815,2017-12-25 13:36:11,2017-12-25,6,28,0,test
5816,2017-12-25 13:36:41,2017-12-25,6,28,0,test
5817,2017-12-25 13:37:12,2017-12-25,6,28,0,test
5818,2017-12-25 13:37:42,2017-12-25,6,28,0,test
5819,2017-12-25 13:38:13,2017-12-25,6,28,0,test
5820,2017-12-25 13:38:44,2017-12-25,6,28,0,test
5821,2017-12-25 13:39:14,2017-12-25,6,28,0,test
5822,2017-12-25 13:39:45,2017-12-25,6,28,0,test
5823,2017-12-25 13:40:16,2017-12-25,6,28,0,test
5824,2017-12-25 13:40:46,2017-12-25,6,28,0,test
5825,2017-12-25 13:41:17,2017-12-25,6,28,0,test
5826,2017-12-25 13:41:48,2017-12-25,6,28,0,test
5827,2017-12-25 13:42:18,2017-12-25,6,28,0,test
5828,2017-12-25 13:42:49,2017-12-25,6,28,0,test
5829,2017-12-25 13:43:19,2017-12-25,6,28,0,test
5830,2017-12-25 13:43:50,2017-12-25,6,28,0,test
5831,2017-12-25 13:44:21,2017-12-25,6,28,0,test
5832,2017-12-25 13:44:51,2017-12-25,6,28,0,test
5833,2017-12-25 13:45:22,2017-12-25,6,28,0,test
5834,2017-12-25 13:45:53,2017-12-25,6,28,0,test
5835,2017-12-25 13:46:23,2017-12-25,6,28,0,test
5836,2017-12-25 13:46:54,2017-12-25,6,28,0,test
5837,2017-12-25 13:47:25,2017-12-25,6,28,0,test
5838,2017-12-25 13:47:55,2017-12-25,6,28,0,test
5839,2017-12-25 13:48:26,2017-12-25,6,28,0,test
5840,2017-12-25 13:48:56,2017-12-25,6,28,0,test
5841,2017-12-25 13:49:27,2017-12-25,6,28,0,test
5842,2017-12-25 13:49:58,2017-12-25,6,28,0,test
5843,2017-12-25 13:50:28,2017-12-25,6,28,0,test
5844,2017-12-25 13:50:59,2017-12-25,6,28,0,test
5845,2017-12-25 13:51:30,2017-12-25,6,28,0,test
5846,2017-12-25 13:52:00,2017-12-25,6,28,0,test
5847,2017-12-25 13:52:31,2017-12-25,6,28,0,test
5848,2017-12-25 13:53:01,2017-12-25,6,28,0,test
5849,2017-12-25 13:53:32,2017-12-25,6,28,0,test
5850,2017-12-25 13:54:03,2017-12-25,6,28,0,test
5851,2017-12-25 13:54:33,2017-12-25,6,28,0,test
5852,2017-12-25 13:55:04,2017-12-25,6,28,0,test
5853,2017-12-25 13:55:35,2017-12-25,6,28,0,test
5854,2017-12-25 13:56:05,2017-12-25,6,28,0,test
5855,2017-12-25 13:56:36,2017-12-25,6,28,0,test
5856,2017-12-25 13:57:07,2017-12-25,6,28,0,test
5857,2017-12-25 13:57:37,2017-12-25,6,28,0,test
5858,2017-12-25 13:58:08,2017-12-25,6,28,0,test
5859,2017-12-25 13:58:38,2017-12-25,6,28,0,test
5860,2017-12-25 13:59:09,2017-12-25,6,28,0,test
5861,2017-12-25 13:59:40,2017-12-25,6,28,0,test
5862,2017-12-25 14:00:10,2017-12-25,6,28,0,test
5863,2017-12-25 14:00:41,2017-12-25,6,28,0,test
5864,2017-12-25 14:01:12,2017-12-25,6,28,0,test
5865,2017-12-25 14:01:42,2017-12-25,6,28,0,test
5866,2017-12-25 14:02:13,2017-12-25,6,28,0,test
5867,2017-12-25 14:02:44,2017-12-25,6,28,0,test
5868,2017-12-25 14:03:14,2017-12-25,6,28,0,test
5869,2017-12-25 14:03:45,2017-12-25,6,28,0,test
5870,2017-12-25 14:04:15,2017-12-25,6,28,0,test
5871,2017-12-25 14:04:46,2017-12-25,6,28,0,test
5872,2017-12-25 14:05:17,2017-12-25,6,28,0,test
5873,2017-12-25 14:05:47,2017-12-25,6,28,0,test
5874,2017-12-25 14:06:18,2017-12-25,6,28,0,test
5875,2017-12-25 14:06:49,2017-12-25,6,28,0,test
5876,2017-12-25 14:07:19,2017-12-25,6,28,0,test
5877,2017-12-25 14:07:50,2017-12-25,6,28,0,test
5878,2017-12-25 14:08:21,2017-12-25,6,28,0,test
5879,2017-12-25 14:08:51,2017-12-25,6,28,0,test
5880,2017-12-25 14:09:22,2017-12-25,6,28,0,test
5881,2017-12-25 14:09:52,2017-12-25,6,28,0,test
5882,2017-12-25 14:10:23,2017-12-25,6,28,0,test
5883,2017-12-25 14:10:54,2017-12-25,6,28,0,test
5884,2017-12-25 14:11:24,2017-12-25,6,28,0,test
5885,2017-12-25 14:11:55,2017-12-25,6,28,0,test
5886,2017-12-25 14:12:26,2017-12-25,6,28,0,test
5887,2017-12-25 14:12:56,2017-12-25,6,28,0,test
5888,2017-12-25 14:13:27,2017-12-25,6,28,0,test
5889,2017-12-25 14:13:58,2017-12-25,6,28,0,test
5890,2017-12-25 14:14:28,2017-12-25,6,28,0,test
5891,2017-12-25 14:14:59,2017-12-25,6,28,0,test
5892,2017-12-25 14:15:29,2017-12-25,6,28,0,test
5893,2017-12-25 14:16:00,2017-12-25,6,28,0,test
5894,2017-12-25 14:16:31,2017-12-25,6,28,0,test
5895,2017-12-25 14:17:01,2017-12-25,6,28,0,test
5896,2017-12-25 14:17:32,2017-12-25,6,28,0,test
5897,2017-12-25 14:18:03,2017-12-25,6,28,0,test
5898,2017-12-25 14:18:33,2017-12-25,6,28,0,test
5899,2017-12-25 14:19:04,2017-12-25,6,28,0,test
5900,2017-12-25 14:19:35,2017-12-25,6,28,0,test
5901,2017-12-25 14:20:05,2017-12-25,6,28,0,test
5902,2017-12-25 14:20:36,2017-12-25,6,28,0,test
5903,2017-12-25 14:21:06,2017-12-25,6,28,0,test
5904,2017-12-25 14:21:37,2017-12-25,6,28,0,test
5905,2017-12-25 14:22:08,2017-12-25,6,28,0,test
5906,2017-12-25 14:22:38,2017-12-25,6,28,0,test
5907,2017-12-25 14:23:09,2017-12-25,6,28,0,test
5908,2017-12-25 14:23:40,2017-12-25,6,28,0,test
5909,2017-12-25 14:24:10,2017-12-25,6,28,0,test
5910,2017-12-25 14:24:41,2017-12-25,6,28,0,test
5911,2017-12-25 14:25:12,2017-12-25,6,28,0,test
5912,2017-12-25 14:25:42,2017-12-25,6,28,0,test
5913,2017-12-25 14:26:13,2017-12-25,6,28,0,test
5914,2017-12-25 14:26:43,2017-12-25,6,28,0,test
5915,2017-12-25 14:27:14,2017-12-25,6,28,0,test
5916,2017-12-25 14:27:45,2017-12-25,6,28,0,test
5917,2017-12-25 14:28:46,2017-12-25,6,28,0,test
5918,2017-12-25 14:29:17,2017-12-25,6,28,0,test
5919,2017-12-25 14:29:47,2017-12-25,6,28,0,test
5920,2017-12-25 14:30:18,2017-12-25,6,28,0,test
5921,2017-12-25 14:30:49,2017-12-25,6,28,0,test
5922,2017-12-25 14:31:19,2017-12-25,6,28,0,test
5923,2017-12-25 14:31:50,2017-12-25,6,28,0,test
5924,2017-12-25 14:32:20,2017-12-25,6,28,0,test
5925,2017-12-25 14:32:51,2017-12-25,6,28,0,test
5926,2017-12-25 14:33:22,2017-12-25,6,28,0,test
5927,2017-12-25 14:33:52,2017-12-25,6,28,0,test
5928,2017-12-25 14:34:23,2017-12-25,6,28,0,test
5929,2017-12-25 14:34:54,2017-12-25,6,28,0,test
5930,2017-12-25 14:35:24,2017-12-25,6,28,0,test
5931,2017-12-25 14:35:55,2017-12-25,6,28,0,test
5932,2017-12-25 14:36:25,2017-12-25,6,28,0,test
5933,2017-12-25 14:37:27,2017-12-25,6,28,0,test
5934,2017-12-25 14:37:57,2017-12-25,6,28,0,test
5935,2017-12-25 14:38:28,2017-12-25,6,28,0,test
5936,2017-12-25 14:38:59,2017-12-25,6,28,0,test
5937,2017-12-25 14:39:29,2017-12-25,6,28,0,test
5938,2017-12-25 14:40:00,2017-12-25,6,28,0,test
5939,2017-12-25 14:40:31,2017-12-25,6,28,0,test
5940,2017-12-25 14:41:01,2017-12-25,6,28,0,test
5941,2017-12-25 14:41:32,2017-12-25,6,28,0,test
5942,2017-12-25 14:42:02,2017-12-25,6,28,0,test
5943,2017-12-25 14:42:33,2017-12-25,6,28,0,test
5944,2017-12-25 14:43:04,2017-12-25,6,28,0,test
